"build_id","end_time","order_id","name","build_quantity","volume","sa","build_direction","finish_level_id","x","y","z"
53268,"2013-06-13 08:27:00-04",126968,"65-11.02.STL",5,0.0359269997681726,1.44985993321907,"Y_POS",3,0.5511810100746,0.5511810100746,0.358267987354264
53268,"2013-06-13 08:27:00-04",126968,"65-09.03-V1.STL",5,0.32449598638485,9.13547011591783,"Z_POS",3,0.944881961460084,1.1453499621992,2.28345986751557
53268,"2013-06-13 08:27:00-04",126968,"65-14.02.STL",5,0.122418994156289,2.44796983995303,"X_POS",3,1.06298993421555,0.972806975536542,0.177164998970032
53268,"2013-06-13 08:27:00-04",126968,"65-12.01.STL",5,0.0310945981142176,1.03865000466024,"Y_POS",3,0.5511810100746,0.5511810100746,0.275590981874451
53268,"2013-06-13 08:27:00-04",126968,"65-04.03.STL",10,0.21772999080519,2.9949599796968,"X_NEG",3,1.65590999023693,0.393700981187806,0.5511810100746
53216,"2013-06-13 08:48:00-04",150772,"Orientation Key Cap_Phase II Prototype_01.STL",4,0.32145597082434,8.01522993807965,"X_NEG",3,2.23425003510948,2.23425003510948,0.177164998970032
53298,"2013-06-13 08:57:00-04",139720,"plug_waveguide.stl",2,0.128232994858502,3.51939977565075,"Z_POS",3,0.885826991605729,0.905511961688966,0.255905981988892
53228,"2013-06-13 10:17:00-04",128704,"65-05.04.STL",8,0.0158538997480839,0.988003999120486,"Y_NEG",3,0.787401962375611,0.594488015783295,0.40944900493811
53228,"2013-06-13 10:17:00-04",192186,"PN-005 080 PINION TOP DFM-3 PIN 1.99 - 2013-06-10-A.STL",13,0.0553653960316772,2.05823987500529,"Y_POS",3,0.942687974123497,0.942687974123497,0.255905981988892
53262,"2013-06-13 11:35:00-04",131050,"Ice  pack 30May13.STL",1,1.57120995594941,79.9263968302089,"Y_POS",3,4.84216968893562,4.84233991979854,0.393700981187806
53262,"2013-06-13 11:35:00-04",131050,"Sealing Tray 30May13.STL",1,1.05976994031155,53.7190993385885,"Y_POS",3,5.12498990945005,5.21321002760144,0.243999999077301
53319,"2013-06-13 12:11:00-04",139720,"plate_svga_wg.stl",1,0.518868005739737,14.1530995886164,"Z_POS",3,2.63723989340655,2.63776989789993,0.314960981645569
53319,"2013-06-13 12:11:00-04",139720,"plate_sxga_wg.stl",1,0.516234970675417,14.039499814807,"Z_POS",3,2.63723989340655,2.63776989789993,0.314960981645569
53319,"2013-06-13 12:11:00-04",139720,"plate_pol_test_svga.stl",1,0.900242943734013,13.3409000204221,"Z_POS",3,2.63723989340655,2.63776989789993,0.314960981645569
53319,"2013-06-13 12:11:00-04",174321,"Cartridge_Holder_V2.stl",4,0.768948018550873,9.58178043365479,"Z_POS",3,1.53250002861023,1.74500000476837,0.740607976913452
53319,"2013-06-13 12:11:00-04",197599,"Weigh Boat 5.stl",1,0.732971012592316,20.5984001159668,"Y_POS",3,3.5,1.5,0.425000011920929
53211,"2013-06-13 12:20:00-04",181520,"10SN-0871.STL",11,0.219918996095657,4.14942979812622,"Y_POS",3,1.81740999221802,1.44927000999451,0.362727999687195
53211,"2013-06-13 12:20:00-04",181520,"10SN-0741.STL",1,6.97246980667114,143.296005249023,"Z_POS",3,6.9193000793457,5.05353021621704,2.30384993553162
53211,"2013-06-13 12:20:00-04",181520,"10SN-0745.STL",9,0.0706646963953972,2.95584988594055,"X_POS",3,0.711583018302917,0.711211025714874,1.45640003681183
53273,"2013-06-13 12:22:00-04",128978,"4-Trigger_w plastic ratchet_thin.STL",1,0.597645971073872,16.1669993312866,"Z_POS",3,2.34602996163811,4.29643004640549,0.660000016313838
53273,"2013-06-13 12:22:00-04",128978,"4-Trigger_w plastic ratchet_thick.STL",1,0.600415977605715,16.2392992863903,"Z_POS",3,2.34602996163811,4.29643004640549,0.660000016313838
53273,"2013-06-13 12:22:00-04",162376,"C38_VALVE_MOLD_A.STL",2,0.523509955661054,6.35149984355236,"Z_POS",3,1.57479999084473,1.47230003053109,0.540550998675714
53273,"2013-06-13 12:22:00-04",162376,"C38_VALVE_MOLD_C.STL",2,0.730436947814147,8.6827294602663,"Z_NEG",3,1.69290993055344,1.68842992631011,0.73004798984831
53273,"2013-06-13 12:22:00-04",195208,"2_dock02.STL",1,0.880805989157789,12.7746997810814,"Y_POS",3,1.96849998855591,1.96817001724739,1.57479999084473
53273,"2013-06-13 12:22:00-04",195208,"2_case_rev2.STL",1,1.18243998922033,9.96008938436164,"Z_NEG",3,1.79560002968105,1.79559001610088,0.531872979759262
53273,"2013-06-13 12:22:00-04",195208,"3_body3.STL",1,0.843858978874822,9.96243923780668,"Z_NEG",3,1.79556998894053,1.79555997536036,0.531876973270402
53273,"2013-06-13 12:22:00-04",195208,"1_bump.STL",1,0.0413140971225766,1.30087991621723,"Z_POS",3,0.823663997200883,0.823627995995979,0.118118001236795
53273,"2013-06-13 12:22:00-04",195208,"1_body_rev2.STL",1,0.981086984776909,9.38650961338224,"Z_NEG",3,1.73231003066971,1.73230001708954,0.472440980730042
53273,"2013-06-13 12:22:00-04",195208,"2_clip.STL",1,0.105055998002743,3.03699984964987,"Z_POS",3,0.866141961917848,1.34125993621616,0.314960981645569
53273,"2013-06-13 12:22:00-04",195208,"1_dock1.STL",1,0.848450980106068,12.9294992377965,"Y_POS",3,1.96849998855591,1.96817001724739,1.57479999084473
53273,"2013-06-13 12:22:00-04",195208,"3_band1.STL",1,0.237605993175049,5.82057983081307,"X_POS",3,1.08355997365576,1.65346000095488,1.02365992916047
53273,"2013-06-13 12:22:00-04",195208,"3_band2.STL",1,0.237606991552804,5.82067996661329,"X_POS",3,1.08348999780385,1.65346000095488,1.02365992916047
53380,"2013-06-13 13:04:00-04",147243,"P038094 Cathode Block RapidHIT 200 Rev-4.STL",10,0.325684994459152,5.86391019821167,"Z_NEG",1,2.29941010475159,0.778479993343353,0.314960986375809
53260,"2013-06-13 13:12:00-04",119195,"D026211-01.STL",2,0.309323982368725,5.26869996457738,"X_NEG",3,0.249999996245377,6.49999990237979,0.249999996245377
53260,"2013-06-13 13:12:00-04",119195,"D026211-02.STL",2,0.358355982847019,6.05389004643087,"X_NEG",3,0.249999996245377,7.4999998873613,0.249999996245377
53260,"2013-06-13 13:12:00-04",119195,"D026211-03.STL",2,0.235775996552445,4.09089982142712,"X_NEG",3,0.249999996245377,4.99999992490753,0.249999996245377
53260,"2013-06-13 13:12:00-04",135199,"Slider.STL",12,0.0665018975574283,2.60150996977108,"Z_NEG",3,0.74999998873613,1.47800002262536,0.218112003507772
53342,"2013-06-13 13:40:00-04",106244,"4_HMP5012_Av1.STL",4,0.401457995176315,8.4383602142334,"Z_POS",3,1.97049999237061,1.97636997699738,0.208664998412132
53342,"2013-06-13 13:40:00-04",106244,"3_HMP5001_Av2.STL",3,0.486295998096466,12.3732995986938,"Z_POS",3,2.29134011268616,2.29134011268616,0.505905985832214
53342,"2013-06-13 13:40:00-04",106244,"5_HMP5009_Av1.STL",5,0.0421440005302429,1.37037003040314,"Z_POS",3,1.46256995201111,0.405512005090714,0.22834600508213
53308,"2013-06-13 14:06:00-04",149429,"VC01-03-press fixture plug.STL",1,0.729907956615599,10.0150992246283,"Z_NEG",3,0.829238998356932,0.964580998239277,2.13799997933455
53318,"2013-06-13 14:30:00-04",167477,"00027825.stl",4,0.0716215935862566,3.85868990751882,"Y_NEG",3,2.52874990480153,1.06298993421555,0.21653499874115
52919,"2013-06-13 14:55:00-04",106056,"2004.stl",6,0.277533995521695,11.4120994954718,"X_NEG",3,1.36697993609691,1.91767999630004,0.637771000820505
52919,"2013-06-13 14:55:00-04",106056,"2005.stl",6,0.288463996764926,11.7835994995718,"X_POS",3,1.36696992251674,1.91770991783127,0.717792977043317
52919,"2013-06-13 14:55:00-04",106056,"2014.stl",6,0.288024978773613,12.5816999470958,"X_POS",3,1.33265993977855,2.57179995489045,0.714209009411444
52919,"2013-06-13 14:55:00-04",106056,"2013.stl",6,0.272018986605367,11.9850994324842,"X_NEG",3,1.33265993977855,2.5718199820508,0.634241988670289
53229,"2013-06-13 14:57:00-04",148448,"Part1 20T 3R 20130531 pcs hook.stl",7,0.00164089002646506,0.159253001213074,"Z_POS",2,0.169098004698753,0.147019997239113,0.244862005114555
53229,"2013-06-13 14:57:00-04",192186,"PN-005 081 PINION BOTTOM DFM-3 2013-06-10-A.STL",13,0.0355200975030757,1.6930899111503,"Y_POS",3,0.942687974123497,0.942687974123497,0.151574996817581
53302,"2013-06-13 15:04:00-04",111784,"4mm Applicator Tool 130611.stl",2,1.02112996578217,29.9344997406006,"Z_NEG",3,1.1598299741745,9.74499988555908,0.501857995986938
53302,"2013-06-13 15:04:00-04",111784,"4.7mm Applicator Tool 130611.stl",2,1.03983998298645,30.6504993438721,"Z_NEG",3,1.1798700094223,9.74499988555908,0.51928699016571
53313,"2013-06-13 15:07:00-04",165389,"MP-02684_T1.STL",18,0.00843030028045177,0.608407020568848,"X_NEG",1,0.301908999681473,0.459363996982574,0.285861998796463
53313,"2013-06-13 15:07:00-04",165389,"MP-02684_T2.STL",18,0.00836306996643543,0.59986400604248,"X_NEG",1,0.301804006099701,0.459053009748459,0.285861998796463
53265,"2013-06-13 15:39:00-04",159835,"500581 - Trigger Safety_6.12.13.stl",11,0.0185000002384186,0.621075987815857,"Z_POS",3,1.07701003551483,0.401903003454208,0.104999996721745
53265,"2013-06-13 15:39:00-04",159835,"500580 - Trigger_6.12.13.stl",11,0.11642500013113,2.85707998275757,"Y_NEG",3,0.370000004768372,1.4394199848175,0.750011026859283
53265,"2013-06-13 15:39:00-04",194121,"4-4-13 lid.STL",1,2.70273995399475,153.490997314453,"Y_NEG",2,8.31873989105225,8.30805969238281,0.468504011631012
53348,"2013-06-13 15:49:00-04",149745,"312005003.stl",2,0.0179929985939856,1.00990995711499,"Y_POS",3,0.471756987639194,0.471999995772294,0.377999985501522
53348,"2013-06-13 15:49:00-04",149745,"312005004.stl",2,0.0185471988308471,1.06675001754911,"Y_POS",3,0.471756987639194,0.471999995772294,0.397999995929988
53348,"2013-06-13 15:49:00-04",149745,"312005005.stl",2,0.0191010991818531,1.12359997235396,"Y_POS",3,0.471938006942659,0.471875988310701,0.418000006358454
53348,"2013-06-13 15:49:00-04",149745,"312005006.stl",2,0.0196271995552594,1.1775899771791,"Y_POS",3,0.471999995772294,0.471999995772294,0.43699999987422
53348,"2013-06-13 15:49:00-04",149745,"312005002.stl",2,0.0174673992721019,0.955894977944442,"Y_POS",3,0.471940987174853,0.471880995100787,0.358999991985757
52929,"2013-06-13 22:18:00-04",106056,"2017.stl",10,0.207939987946571,8.6375596313008,"Z_POS",3,1.26488993652389,1.08263002200194,1.10648999936577
52929,"2013-06-13 22:18:00-04",106056,"2015.stl",10,0.16891198589316,6.89378956115033,"Y_NEG",3,2.2645499366167,1.2188299711283,1.12060998187313
52929,"2013-06-13 22:18:00-04",106056,"2020.stl",10,0.0529602965692889,3.33935989839869,"Z_POS",3,0.508000008583069,0.527999989209213,1.39199993903994
52929,"2013-06-13 22:18:00-04",106056,"2007.stl",18,0.142959990616784,5.24566968420225,"Z_POS",3,0.409999990266139,0.986787960014374,1.70000002215228
